date,price_da,price_im,ts
2019-01-01 00:00:00,0,0.34835766565109616,166560.0
2019-01-01 01:00:00,0,0.4249136056715986,166561.0
2019-01-01 02:00:00,0,0.5480095798202125,166562.0
2019-01-01 03:00:00,0,0.42909898125932255,166563.0
2019-01-01 04:00:00,0,0.3721273756363635,166564.0
2019-01-01 05:00:00,0,0.3891319372175533,166565.0
2019-01-01 06:00:00,0,0.4380055302244318,166566.0
2019-01-01 07:00:00,0,0.369202639793629,166567.0
2019-01-01 08:00:00,0,-0.08418585293725284,166568.0
2019-01-01 09:00:00,0,0.47804224529940476,166569.0
2019-01-01 10:00:00,0,0.7041909665484983,166570.0
2019-01-01 11:00:00,0,0.6958316260069846,166571.0
2019-01-01 12:00:00,0,0.6974881442760452,166572.0
2019-01-01 13:00:00,0,0.1839580748696738,166573.0
2019-01-01 14:00:00,0,0.4075191664355615,166574.0
2019-01-01 15:00:00,0,0.4575281239380061,166575.0
2019-01-01 16:00:00,0,-0.07213030566852008,166576.0
2019-01-01 17:00:00,0,-0.08683298884864349,166577.0
2019-01-01 18:00:00,0,0.4554646259915661,166578.0
2019-01-01 19:00:00,0,0.5005733712294234,166579.0
2019-01-01 20:00:00,0,0.40573688371622674,166580.0
2019-01-01 21:00:00,0,0.1596908100178829,166581.0
2019-01-01 22:00:00,0,0.369202639793629,166582.0
2019-01-01 23:00:00,0,0.43054788916953435,166583.0
2019-01-02 00:00:00,0,-0.08836571658467585,166584.0
2019-01-02 01:00:00,0,0.2790500905220714,166585.0
2019-01-02 02:00:00,0,0.327782992058144,166586.0
2019-01-02 03:00:00,0,0.369202639793629,166587.0
2019-01-02 04:00:00,0,0.2248364851489666,166588.0
2019-01-02 05:00:00,0,0.3934329117912776,166589.0
2019-01-02 06:00:00,0,0.30320019895842504,166590.0
2019-01-02 07:00:00,0,0.12399705486048798,166591.0
2019-01-02 08:00:00,0,0.08313267024806373,166592.0
2019-01-02 09:00:00,0,0.415624526426151,166593.0
2019-01-02 10:00:00,0,0.703757041945325,166594.0
2019-01-02 11:00:00,0,0.7036824137101472,166595.0
2019-01-02 12:00:00,0,0.7008664779645759,166596.0
2019-01-02 13:00:00,0,0.5141733354241301,166597.0
2019-01-02 14:00:00,0,0.703800018725449,166598.0
2019-01-02 15:00:00,0,0.6195348583612175,166599.0
2019-01-02 16:00:00,0,-0.08915741633834157,166600.0
2019-01-02 17:00:00,0,0.2523631431486197,166601.0
2019-01-02 18:00:00,0,0.7010684286146933,166602.0
2019-01-02 19:00:00,0,0.7049573912205271,166603.0
2019-01-02 20:00:00,0,0.5210217730939631,166604.0
2019-01-02 21:00:00,0,0.41506854351153477,166605.0
2019-01-02 22:00:00,0,0.45864194127077706,166606.0
2019-01-02 23:00:00,0,0.2503055019052352,166607.0
2019-01-03 00:00:00,0,0.6601853159084929,166608.0
2019-01-03 01:00:00,0,0.46492906079679364,166609.0
2019-01-03 02:00:00,0,0.4803207819559313,166610.0
2019-01-03 03:00:00,0,0.48961119520955704,166611.0
2019-01-03 04:00:00,0,0.4695424515858052,166612.0
2019-01-03 05:00:00,0,0.46987596351348404,166613.0
2019-01-03 06:00:00,0,0.3796007418598193,166614.0
2019-01-03 07:00:00,0,-0.08932929415582652,166615.0
2019-01-03 08:00:00,0,0.45200485777817073,166616.0
2019-01-03 09:00:00,0,0.7049513346887466,166617.0
2019-01-03 10:00:00,0,0.5318906535893204,166618.0
2019-01-03 11:00:00,0,0.46568748188270415,166619.0
2019-01-03 12:00:00,0,0.4728652008124556,166620.0
2019-01-03 13:00:00,0,0.3102999649761151,166621.0
2019-01-03 14:00:00,0,0.460179581395293,166622.0
2019-01-03 15:00:00,0,0.5213774176628965,166623.0
2019-01-03 16:00:00,0,0.44377521987309937,166624.0
2019-01-03 17:00:00,0,0.4705421650371896,166625.0
2019-01-03 18:00:00,0,0.704984338379208,166626.0
2019-01-03 19:00:00,0,0.5090167662330372,166627.0
2019-01-03 20:00:00,0,0.4746809279517278,166628.0
