date,price_da,price_im,ts
2019-01-01 00:00:00,0,0.5557092399572032,166560.0
2019-01-01 01:00:00,0,0.42698375601851585,166561.0
2019-01-01 02:00:00,0,0.5600295004797267,166562.0
2019-01-01 03:00:00,0,0.4313529690845122,166563.0
2019-01-01 04:00:00,0,0.3725975271559723,166564.0
2019-01-01 05:00:00,0,0.3899801972229997,166565.0
2019-01-01 06:00:00,0,0.4406812673826429,166566.0
2019-01-01 07:00:00,0,0.36961989210657004,166567.0
2019-01-01 08:00:00,0,-0.08046460563593483,166568.0
2019-01-01 09:00:00,0,0.4831680698278841,166569.0
2019-01-01 10:00:00,0,0.7550434593927283,166570.0
2019-01-01 11:00:00,0,0.7422451220790285,166571.0
2019-01-01 12:00:00,0,0.7446733038308058,166572.0
2019-01-01 13:00:00,0,0.18631954800506348,166573.0
2019-01-01 14:00:00,0,0.40891946506423127,166574.0
2019-01-01 15:00:00,0,0.5863228422617268,166575.0
2019-01-01 16:00:00,0,-0.06689378412056485,166576.0
2019-01-01 17:00:00,0,-0.08363139427003569,166577.0
2019-01-01 18:00:00,0,0.4590930398319104,166578.0
2019-01-01 19:00:00,0,0.5075208408340448,166579.0
2019-01-01 20:00:00,0,0.7539809619230264,166580.0
2019-01-01 21:00:00,0,0.16279547663105717,166581.0
2019-01-01 22:00:00,0,0.46118961217787535,166582.0
2019-01-01 23:00:00,0,0.4328676340576064,166583.0
2019-01-02 00:00:00,0,0.6868644261135888,166584.0
2019-01-02 01:00:00,0,0.27932152344824895,166585.0
2019-01-02 02:00:00,0,0.3278006154125982,166586.0
2019-01-02 03:00:00,0,0.36961989210657004,166587.0
2019-01-02 04:00:00,0,0.2260999068398427,166588.0
2019-01-02 05:00:00,0,0.3943965620044472,166589.0
2019-01-02 06:00:00,0,0.3032584291434994,166590.0
2019-01-02 07:00:00,0,0.12825384392042197,166591.0
2019-01-02 08:00:00,0,0.4666264832419824,166592.0
2019-01-02 09:00:00,0,0.47655659841978054,166593.0
2019-01-02 10:00:00,0,0.7543182356399385,166594.0
2019-01-02 11:00:00,0,0.7541952089178682,166595.0
2019-01-02 12:00:00,0,0.7497481079975015,166596.0
2019-01-02 13:00:00,0,0.5223934059698195,166597.0
2019-01-02 14:00:00,0,0.7543892839748401,166598.0
2019-01-02 15:00:00,0,0.6433420104530698,166599.0
2019-01-02 16:00:00,0,-0.08659753907379919,166600.0
2019-01-02 17:00:00,0,0.5636504993989768,166601.0
2019-01-02 18:00:00,0,0.7500583956101776,166602.0
2019-01-02 19:00:00,0,0.7564088882097781,166603.0
2019-01-02 20:00:00,0,0.5299354581325517,166604.0
2019-01-02 21:00:00,0,0.41674128514326714,166605.0
2019-01-02 22:00:00,0,0.7546960636092264,166606.0
2019-01-02 23:00:00,0,0.5185244242937372,166607.0
2019-01-03 00:00:00,0,0.6939902104792424,166608.0
2019-01-03 01:00:00,0,0.4691473017907569,166609.0
2019-01-03 02:00:00,0,0.4856154101528346,166610.0
2019-01-03 03:00:00,0,0.49562940118238796,166611.0
2019-01-03 04:00:00,0,0.47406777565304126,166612.0
2019-01-03 05:00:00,0,0.4744239950979902,166613.0
2019-01-03 06:00:00,0,0.38022201645066955,166614.0
2019-01-03 07:00:00,0,-0.08683924810896954,166615.0
2019-01-03 08:00:00,0,0.4753135639430093,166616.0
2019-01-03 09:00:00,0,0.7563967399437933,166617.0
