date,price_da,price_im,ts
2019-01-01 00:00:00,0.0,0.44684999999999997,166560.0
2019-01-01 01:00:00,0.0,0.36485,166561.0
2019-01-01 02:00:00,0.0,0.424925,166562.0
2019-01-01 03:00:00,0.0,0.40082500000000004,166563.0
2019-01-01 04:00:00,0.0,0.30567500000000003,166564.0
2019-01-01 05:00:00,0.0,0.2654,166565.0
2019-01-01 06:00:00,0.0,0.37405,166566.0
2019-01-01 07:00:00,0.0,0.32585,166567.0
2019-01-01 08:00:00,0.0,-0.039624999999999994,166568.0
2019-01-01 09:00:00,0.0,0.773925,166569.0
2019-01-01 10:00:00,0.0,1.9801250000000001,166570.0
2019-01-01 11:00:00,0.0,1.886075,166571.0
2019-01-01 12:00:00,0.0,0.8034,166572.0
2019-01-01 13:00:00,0.0,0.36669999999999997,166573.0
2019-01-01 14:00:00,0.0,0.42125,166574.0
2019-01-01 15:00:00,0.0,0.471825,166575.0
2019-01-01 16:00:00,0.0,0.10272500000000001,166576.0
2019-01-01 17:00:00,0.0,0.138225,166577.0
2019-01-01 18:00:00,0.0,0.423,166578.0
2019-01-01 19:00:00,0.0,0.4128,166579.0
2019-01-01 20:00:00,0.0,0.7088,166580.0
2019-01-01 21:00:00,0.0,0.227825,166581.0
2019-01-01 22:00:00,0.0,0.32332500000000003,166582.0
2019-01-01 23:00:00,0.0,0.453275,166583.0
2019-01-02 00:00:00,0.0,0.25445,166584.0
2019-01-02 01:00:00,0.0,0.295325,166585.0
2019-01-02 02:00:00,0.0,0.393675,166586.0
2019-01-02 03:00:00,0.0,0.380625,166587.0
2019-01-02 04:00:00,0.0,0.43529999999999996,166588.0
2019-01-02 05:00:00,0.0,0.479825,166589.0
2019-01-02 06:00:00,0.0,0.306075,166590.0
2019-01-02 07:00:00,0.0,0.31945,166591.0
2019-01-02 08:00:00,0.0,0.4824,166592.0
2019-01-02 09:00:00,0.0,1.038225,166593.0
2019-01-02 10:00:00,0.0,1.928225,166594.0
2019-01-02 11:00:00,0.0,0.8706,166595.0
2019-01-02 12:00:00,0.0,0.9513,166596.0
2019-01-02 13:00:00,0.0,0.739275,166597.0
2019-01-02 14:00:00,0.0,1.2393999999999998,166598.0
2019-01-02 15:00:00,0.0,0.821675,166599.0
2019-01-02 16:00:00,0.0,0.36417499999999997,166600.0
2019-01-02 17:00:00,0.0,0.9185,166601.0
2019-01-02 18:00:00,0.0,0.744325,166602.0
2019-01-02 19:00:00,0.0,1.0239,166603.0
2019-01-02 20:00:00,0.0,0.474325,166604.0
2019-01-02 21:00:00,0.0,0.43855,166605.0
2019-01-02 22:00:00,0.0,0.7566499999999999,166606.0
2019-01-02 23:00:00,0.0,0.3835,166607.0
2019-01-03 00:00:00,0.0,0.8457250000000001,166608.0
2019-01-03 01:00:00,0.0,0.4749,166609.0
2019-01-03 02:00:00,0.0,0.48035,166610.0
2019-01-03 03:00:00,0.0,0.49770000000000003,166611.0
2019-01-03 04:00:00,0.0,0.358225,166612.0
2019-01-03 05:00:00,0.0,0.529625,166613.0
2019-01-03 06:00:00,0.0,0.44685,166614.0
2019-01-03 07:00:00,0.0,0.05475000000000002,166615.0
2019-01-03 08:00:00,0.0,0.624175,166616.0
2019-01-03 09:00:00,0.0,1.065725,166617.0
2019-01-03 10:00:00,0.0,0.540825,166618.0
